year,quarter,id,industry,UNEMP1,UNEMP2,UNEMP3,UNEMP4,UNEMP5,UNEMP6,UNEMPA,UNEMPB,UNEMPC,UNEMPD
1983,1,61,-999,10.7,11.1,11.3,11.3,11.3,11.3,11.2,11,-999,-999
1983,1,62,-999,10.7,10.6,10.2,9.799999997,9.399999999,9.199999999,10,8.799999997,-999,-999
1983,1,65,-999,10.7,10.5,10.3,10,9.799999997,-999,10.2,-999,-999,-999
1983,1,66,-999,10.7,10.6,10.2,10,10,9.899999999,10.2,9.5,-999,-999
1983,1,67,-999,10.5,10.5,10.4,10.1,9.799999997,-999,10.2,-999,-999,-999
1983,1,69,-999,10.7,10.5,10.2,10,10,-999,10.2,-999,-999,-999
1983,1,70,-999,10.6,10.1,9.799999997,9.399999999,9.699999999,9.399999999,9.799999997,8.5,-999,-999
1983,1,78,-999,10.7,10.4,10.3,10.1,10,9.699999999,10.2,9.199999999,-999,-999
1983,1,79,-999,10.7,10.8,10.6,10.6,10.7,10.7,10.7,10.4,-999,-999
1983,1,80,-999,10.7,11.1,10.8,10.6,10.4,10.2,10.7,9.699999999,-999,-999
1983,1,82,-999,10.7,10.9,10.6,10.2,9.799999997,9.5,10.4,9,-999,-999
1983,1,84,-999,10.7,10.4,10.3,10.2,10,-999,10.2,9.5,-999,-999
1983,1,87,-999,10.7,11.2,11.4,11,10.6,10.4,11,9.599999998,-999,-999
1983,1,88,-999,-999,-999,-999,-999,-999,-999,10.5,10,-999,-999
1983,1,89,-999,10.7,10.4,10.4,10,9.699999999,-999,10.1,-999,-999,-999
1983,1,92,-999,10.7,10.5,10.3,10.1,9.899999999,9.5,10.2,9.299999997,-999,-999
1983,1,93,-999,10.7,10.5,10.3,10.1,10,9.899999999,10.2,9.399999999,-999,-999
1983,1,94,-999,10.6,10.4,10.3,10.3,10.2,9.799999997,10.3,9.399999999,-999,-999
1983,1,98,-999,10.7,10.5,10.3,10,9.699999999,9.5,10.2,9.399999999,-999,-999
1983,1,99,-999,10.7,10.3,9.899999999,9.399999999,9.099999998,8.899999999,9.699999999,8.399999999,-999,-999
1983,2,5,-999,10.2,10,9.599999998,9.399999999,9.099999998,8.899999999,9.799999997,8.699999999,-999,-999
1983,2,9,-999,10.4,10.1,10,9.799999997,9,8.799999997,10,8.699999999,-999,-999
1983,2,12,-999,10.3,10.2,10.1,9.899999999,9.699999999,9.5,10.1,9.399999999,-999,-999
1983,2,13,-999,10.4,10.3,10.2,10.2,10.1,10.1,-999,-999,-999,-999
1983,2,16,-999,10.2,10,9.799999997,9.5,9.199999999,9,9.899999999,8.899999999,-999,-999
1983,2,19,-999,10.2,10,10,9.899999999,9.699999999,9.599999998,10,9.5,-999,-999
1983,2,21,-999,10.4,10.7,10.9,11,10.9,10.7,-999,-999,-999,-999
1983,2,23,-999,10.4,10.1,9.699999999,9.399999999,9,8.699999999,9.899999999,8.599999998,-999,-999
1983,2,25,-999,10.3,10.1,9.799999997,9.699999999,9.599999998,9.399999999,10,9.299999997,-999,-999
1983,2,30,-999,10.4,10.2,9.899999999,9.699999999,9.599999998,9.299999997,10.1,9.199999999,-999,-999
1983,2,31,-999,10.4,10.1,9.599999998,9.199999999,9,8.799999997,9.799999997,8.599999998,-999,-999
1983,2,33,-999,10.4,10.2,10,9.899999999,9.699999999,9.5,10.1,9.399999999,-999,-999
1983,2,35,-999,10.4,10.1,9.799999997,9.599999998,9.399999999,9.099999998,10,9,-999,-999
1983,2,36,-999,10.3,10.1,9.899999999,9.599999998,9.299999997,8.799999997,10,8.599999998,-999,-999
1983,2,39,-999,10.4,10,9.799999997,9.599999998,9.299999997,9,9.899999999,8.899999999,-999,-999
1983,2,40,-999,10.4,10.3,10,9.699999999,9.399999999,9.099999998,10.1,8.899999999,-999,-999
1983,2,41,-999,10.4,10.2,10,9.899999999,9.799999997,9.699999999,10.1,9.599999998,-999,-999
1983,2,43,-999,10.2,10.1,10.1,9.899999999,9.699999999,9.5,10.1,9.299999997,-999,-999
1983,2,47,-999,10.4,10.2,9.799999997,9.699999999,9.5,9.199999999,10,9,-999,-999
1983,2,53,-999,10.2,10,9.899999999,9.799999997,9.599999998,9.299999997,10,9.199999999,-999,-999
1983,2,55,-999,10.3,10.2,10,9.699999999,9.299999997,9.099999998,10.1,8.899999999,-999,-999
1983,2,60,-999,10.3,10.3,10.1,9.899999999,9.699999999,9.399999999,10.1,9.199999999,-999,-999
1983,2,62,-999,10.3,10.3,10,9.699999999,9.399999999,9.399999999,10.1,9,-999,-999
1983,2,63,-999,10.4,10.3,10.2,10,9.799999997,9.699999999,10.2,9.399999999,-999,-999
1983,2,66,-999,10.4,10,9.599999998,9.399999999,9.5,9.399999999,9.899999999,9.199999999,-999,-999
1983,2,67,-999,10.4,10.2,9.899999999,9.699999999,9.399999999,9.199999999,10.1,9.099999998,-999,-999
1983,2,68,-999,10.2,10,9.599999998,9.399999999,9.199999999,8.899999999,9.799999997,8.899999999,-999,-999
1983,2,70,-999,10.4,10,9.5,9.799999997,9.5,9.099999998,9.799999997,8.5,-999,-999
1983,2,72,-999,10.4,10.3,10.2,10,9.799999997,9.599999998,-999,-999,-999,-999
1983,2,74,-999,10.4,10.2,9.799999997,9.699999999,9.699999999,9.5,10,9.399999999,-999,-999
1983,2,75,-999,10.4,10.3,10.1,9.799999997,9.399999999,9.099999998,10.2,9,-999,-999
1983,2,78,-999,10.4,10.2,9.899999999,9.699999999,9.5,9.199999999,10,9.099999998,-999,-999
1983,2,79,-999,10.4,10.2,10,9.899999999,9.899999999,9.699999999,10.1,9.399999999,-999,-999
1983,2,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1983,2,82,-999,10.3,10.2,9.899999999,9.699999999,9.399999999,9.199999999,10.1,9,-999,-999
1983,2,87,-999,10.3,10.1,9.899999999,9.699999999,9.699999999,9.5,10.1,9.5,-999,-999
1983,2,89,-999,10.2,10.2,9.799999997,9.399999999,-999,-999,9.899999999,-999,-999,-999
1983,2,93,-999,10.3,10.1,9.799999997,9.599999998,9.5,9.299999997,10,9.099999998,-999,-999
1983,2,94,-999,10.4,10.2,9.899999999,9.699999999,9.5,9.199999999,10.1,9.099999998,-999,-999
1983,2,99,-999,10.4,10.1,9.799999997,9.599999998,9.599999998,9.5,10,9.399999999,-999,-999
1983,3,5,-999,10,9.199999999,9,8.599999998,8.299999997,8.099999998,9.599999998,8.299999997,-999,-999
1983,3,9,-999,10.1,9.299999997,9,8.799999997,8.599999998,8.399999999,9.799999997,8.5,-999,-999
1983,3,12,-999,10.1,9.599999998,9.699999999,9.5,9.399999999,9.099999998,9.899999999,9.199999999,-999,-999
1983,3,13,-999,10.1,9.899999999,9.899999999,9.799999997,9.699999999,9.599999998,-999,-999,-999,-999
1983,3,16,-999,10,9.399999999,9.299999997,9.299999997,9.199999999,9,9.699999999,9.099999998,-999,-999
1983,3,19,-999,10.1,9.399999999,9.099999998,9,9,8.899999999,9.699999999,8.899999999,-999,-999
1983,3,20,-999,10.1,9.599999998,9.199999999,9,9,9,9.699999999,9,-999,-999
1983,3,23,-999,10.1,9.599999998,9.299999997,8.899999999,8.599999998,8.299999997,9.799999997,8.5,-999,-999
1983,3,27,-999,10.1,9.599999998,9.5,9.399999999,9.299999997,9.199999999,9.799999997,9.199999999,-999,-999
1983,3,30,-999,10.1,9.399999999,9.199999999,9.399999999,9.299999997,9.199999999,9.799999997,9.199999999,-999,-999
1983,3,35,-999,10.1,9.599999998,9.5,9.399999999,9.099999998,8.799999997,9.899999999,9,-999,-999
1983,3,40,-999,10.1,9.399999999,9.099999998,8.899999999,8.799999997,8.599999998,9.699999999,8.699999999,-999,-999
1983,3,43,-999,10,9.5,9.299999997,7.099999998,9,9,9.799999997,9,-999,-999
1983,3,47,-999,10.1,10,9.899999999,10.2,9.699999999,9.5,10,9.899999999,-999,-999
1983,3,60,-999,10.1,9.399999999,9.199999999,9.099999998,8.899999999,8.699999999,9.799999997,8.799999997,-999,-999
1983,3,62,-999,10.1,9.5,9.299999997,9.199999999,9.099999998,8.799999997,9.799999997,8.899999999,-999,-999
1983,3,65,-999,10.1,9.599999998,9.199999999,9,8.899999999,8.699999999,9.799999997,8.899999999,-999,-999
1983,3,66,-999,10.1,9.799999997,9.5,9.5,9.299999997,9,10,9.199999999,-999,-999
1983,3,67,-999,9.899999999,9.699999999,9.5,9.199999999,9,8.699999999,9.799999997,8.899999999,-999,-999
1983,3,68,-999,10.1,9.399999999,9,8.599999998,8.399999999,8.299999997,9.699999999,8.399999999,-999,-999
1983,3,70,-999,10.1,9.399999999,9.399999999,9.699999999,9.399999999,9,9.799999997,9,-999,-999
1983,3,72,-999,10,9.799999997,9.5,9.5,9,8.799999997,-999,-999,-999,-999
1983,3,79,-999,10.1,9.699999999,9.5,9.5,9,9,10,9.199999999,-999,-999
1983,3,80,-999,10.1,9.599999998,9.199999999,8.799999997,8.5,8.399999999,9.799999997,8.5,-999,-999
1983,3,82,-999,10.1,9.399999999,9.199999999,9,8.699999999,8.5,9.799999997,8.599999998,-999,-999
1983,3,84,-999,10.1,9.399999999,9.099999998,8.699999999,8.299999997,8,9.399999999,8.199999999,-999,-999
1983,3,89,-999,10,9.099999998,8.799999997,8.5,8.299999997,8.299999997,9.5,8.199999999,-999,-999
1983,3,94,-999,10.1,9.599999998,9.099999998,8.699999999,8.5,8.299999997,9.799999997,8.399999999,-999,-999
1983,3,95,-999,9.899999999,9.199999999,8.899999999,8.599999998,8.299999997,8.099999998,9.599999998,8.199999999,-999,-999
1983,3,98,-999,-999,9.5,9.299999997,9,8.799999997,8.599999998,9.799999997,8.699999999,-999,-999
1983,3,99,-999,10.1,9.399999999,9.199999999,8.899999999,8.5,8.399999999,9.799999997,8.5,-999,-999
1983,3,100,-999,10.1,9.5,9.099999998,8.699999999,8.5,8.399999999,9.799999997,8.5,-999,-999
1983,4,5,-999,9.299999997,8.699999999,8.5,8.299999997,8.099999998,7.899999999,9.5,8.199999999,-999,-999
1983,4,9,-999,9.399999999,8.599999998,8.199999999,8,7.799999997,7.399999999,9.599999998,7.799999997,-999,-999
1983,4,10,-999,9.399999999,8.799999997,8.699999999,8.699999999,8.5,8.399999999,9.699999999,8.5,-999,-999
1983,4,12,-999,9.399999999,9,8.799999997,8.599999998,8.399999999,8.199999999,9.699999999,8.5,-999,-999
1983,4,13,-999,9.399999999,9.299999997,9.299999997,9.199999999,9,8.799999997,-999,-999,-999,-999
1983,4,16,-999,9.299999997,8.899999999,8.799999997,8.599999998,8.399999999,8.099999998,9.599999998,8.5,-999,-999
1983,4,19,-999,9.299999997,8.699999999,8.599999998,8.5,8.399999999,8.299999997,9.599999998,8.399999999,-999,-999
1983,4,23,-999,9.399999999,9,8.799999997,8.599999998,8.299999997,8,9.699999999,8.399999999,-999,-999
1983,4,25,-999,9.399999999,8.699999999,8.5,8.299999997,8,7.799999997,9.599999998,8.199999999,-999,-999
1983,4,30,-999,9.399999999,9.199999999,9.299999997,9.399999999,9.5,9.699999999,9.799999997,9.5,-999,-999
1983,4,31,-999,9.399999999,8.899999999,8.699999999,8.5,8.299999997,8,9.699999999,8.399999999,-999,-999
1983,4,35,-999,9.399999999,8.799999997,8.599999998,8.5,8.199999999,8,9.699999999,8.299999997,-999,-999
1983,4,39,-999,9.399999999,8.699999999,8.399999999,8.199999999,8,7.799999997,9.5,8.099999998,-999,-999
1983,4,40,-999,9.399999999,8.699999999,8.5,8.199999999,8,7.799999997,8.099999998,7.199999999,-999,-999
1983,4,41,-999,9.399999999,9.199999999,9.199999999,9.099999998,8.799999997,8.699999999,9.799999997,9,-999,-999
1983,4,43,-999,9.399999999,8.699999999,8.5,8.299999997,8,7.799999997,9.599999998,8.199999999,-999,-999
1983,4,44,-999,9.399999999,9.099999998,8.699999999,8.399999999,8.199999999,7.899999999,9.799999997,8.299999997,-999,-999
1983,4,47,-999,9.399999999,9.099999998,9.299999997,8.799999997,8.899999999,8.699999999,9.799999997,8.899999999,-999,-999
1983,4,51,-999,9.299999997,8.799999997,8.599999998,8.399999999,8.299999997,8.199999999,9.899999999,8.299999997,-999,-999
1983,4,60,-999,9.399999999,9,8.899999999,8.599999998,8.299999997,8,9.699999999,8.5,-999,-999
1983,4,61,-999,9.399999999,9.299999997,9,9,8.899999999,8.699999999,9.699999999,8.799999997,-999,-999
1983,4,62,-999,9.399999999,9.199999999,8.799999997,8.699999999,8.599999998,8.299999997,9.799999997,8.599999998,-999,-999
1983,4,66,-999,9.399999999,8.699999999,8.399999999,8.299999997,8.299999997,8.099999998,9.699999999,8.299999997,-999,-999
1983,4,67,-999,9.299999997,8.699999999,8.599999998,8.5,8.299999997,8.099999998,9.599999998,8.399999999,-999,-999
1983,4,70,-999,9.399999999,8.599999998,8.399999999,8.199999999,8,7.799999997,9.5,8.099999998,-999,-999
1983,4,74,-999,9.399999999,-999,-999,-999,-999,-999,9.399999999,8.299999997,-999,-999
1983,4,79,-999,9.5,9.199999999,9.099999998,8.899999999,8.699999999,8.399999999,9.799999997,8.799999997,-999,-999
1983,4,80,-999,9.399999999,8.899999999,8.5,8.199999999,8.099999998,7.899999999,9.699999999,8.199999999,-999,-999
1983,4,82,-999,9.399999999,9,8.799999997,8.599999998,8.5,8.299999997,9.699999999,8.599999998,-999,-999
1983,4,84,-999,9.399999999,8.699999999,8.5,8.299999997,8.099999998,7.899999999,9.599999998,8.199999999,-999,-999
1983,4,87,-999,9.5,9.399999999,9.399999999,9.299999997,9,8.699999999,9.799999997,9.099999998,-999,-999
1983,4,89,-999,9.299999997,8.899999999,8.599999998,8.399999999,8.199999999,8.099999998,9.599999998,8.299999997,-999,-999
1983,4,90,-999,9.299999997,8.899999999,8.699999999,8.5,8.399999999,8.299999997,9.599999998,8.5,-999,-999
1983,4,94,-999,9.399999999,8.899999999,8.5,8.299999997,8.099999998,8,9.699999999,8.199999999,-999,-999
1983,4,95,-999,9.299999997,8.699999999,8.399999999,8.199999999,8,7.799999997,9.5,8.099999998,-999,-999
1983,4,98,-999,-999,9.199999999,9,8.899999999,8.799999997,8.599999998,9.899999999,8.799999997,-999,-999
1983,4,99,-999,9.399999999,8.799999997,8.5,8.199999999,7.899999999,7.699999999,9.699999999,8.099999998,-999,-999
1984,1,2,-999,8.5,8.099999998,7.899999999,7.799999997,7.599999998,7.5,7.799999997,7.5,-999,-999
1984,1,9,-999,8.5,7.799999997,7.599999998,7.399999999,7.199999999,6.799999997,7.5,6.5,-999,-999
1984,1,12,-999,8.5,8.199999999,8,7.899999999,7.799999997,7.899999999,8,8,-999,-999
1984,1,13,-999,8.5,8.5,8.399999999,8.299999997,8.199999999,8,-999,-999,-999,-999
1984,1,19,-999,8.5,7.899999999,7.699999999,7.5,7.399999999,7.299999997,7.599999998,7.199999999,-999,-999
1984,1,20,-999,8.5,8.199999999,8,7.799999997,7.599999998,7.599999998,7.899999999,7.5,-999,-999
1984,1,30,-999,8.5,7.899999999,7.799999997,7.699999999,7.799999997,8,7.799999997,8.5,-999,-999
1984,1,35,-999,8.599999998,8.099999998,8,7.699999999,7.5,-999,7.799999997,-999,-999,-999
1984,1,36,-999,8.5,8,7.899999999,7.699999999,7.5,7.399999999,7,7.299999997,-999,-999
1984,1,39,-999,8.5,8,7.899999999,7.799999997,7.599999998,7.5,7.799999997,7.399999999,-999,-999
1984,1,40,-999,8.5,7.899999999,7.599999998,7.5,7.399999999,7.299999997,7.599999998,7.099999998,-999,-999
1984,1,41,-999,8.5,8.399999999,8.299999997,8.199999999,8.099999998,8,8,7.799999997,-999,-999
1984,1,43,-999,8.5,8.199999999,8.199999999,7.899999999,7.699999999,7.5,8,7.299999997,-999,-999
1984,1,47,-999,8.5,8.5,8.199999999,8.099999998,7.799999997,8.599999998,8.199999999,8.5,-999,-999
1984,1,53,-999,8.699999999,7.899999999,7.699999999,7.5,7.299999997,7.199999999,7.599999998,7,-999,-999
1984,1,60,-999,8.5,8.099999998,7.899999999,7.699999999,7.5,7.5,7.799999997,7.399999999,-999,-999
1984,1,62,-999,8.5,8,7.899999999,7.799999997,7.699999999,7.599999998,8.799999997,8.399999999,-999,-999
1984,1,65,-999,8.5,8.099999998,7.899999999,7.799999997,7.699999999,7.699999999,7.899999999,7.799999997,-999,-999
1984,1,66,-999,8.5,7.799999997,7.599999998,7.5,7.5,7.599999998,7.599999998,7.699999999,-999,-999
1984,1,68,-999,8.5,8.099999998,7.799999997,7.699999999,7.5,-999,7.799999997,-999,-999,-999
1984,1,69,-999,8.5,8,7.699999999,7.399999999,7.199999999,7.199999999,7.599999998,7.599999998,-999,-999
1984,1,70,-999,8.5,7.799999997,7.399999999,7.199999999,7,6.799999997,7.799999997,7.299999997,-999,-999
1984,1,72,-999,8.199999999,8,7.799999997,7.599999998,7.399999999,7.199999999,7.699999999,-999,-999,-999
1984,1,82,-999,8.5,8.099999998,7.899999999,7.699999999,7.599999998,7.599999998,7.799999997,7.5,-999,-999
1984,1,84,-999,8.5,8,7.699999999,7.399999999,7.099999998,6.899999999,7.599999998,-999,-999,-999
1984,1,86,-999,-999,7.899999999,7.699999999,7.5,7.199999999,7,7.599999998,6.799999997,-999,-999
1984,1,87,-999,8.399999999,8.5,8.699999999,8.799999997,8.399999999,8.599999998,8.599999998,8.599999998,-999,-999
1984,1,90,-999,8.399999999,7.899999999,7.599999998,7.5,7.599999998,7.599999998,7.699999999,7.899999999,-999,-999
1984,1,93,-999,8.399999999,7.799999997,7.599999998,7.5,7.599999998,7.599999998,7.599999998,7.799999997,-999,-999
1984,1,98,-999,8.5,8,7.899999999,7.899999999,7.699999999,7.799999997,8,7.799999997,-999,-999
1984,1,99,-999,8.5,8,7.799999997,7.599999998,7.199999999,7.099999998,7.599999998,6.699999999,-999,-999
1984,2,5,-999,7.799999997,7.699999999,7.5,7.399999999,7.299999997,7.199999999,7.599999998,7.099999998,-999,-999
1984,2,9,-999,7.899999999,7.699999999,7.5,7.299999997,7.099999998,7,7.599999998,6.899999999,-999,-999
1984,2,12,-999,7.899999999,7.699999999,7.599999998,7.599999998,7.699999999,7.899999999,7.699999999,7.899999999,-999,-999
1984,2,13,-999,7.899999999,7.899999999,7.799999997,7.599999998,7.5,7.5,-999,-999,-999,-999
1984,2,15,-999,7.899999999,7.699999999,7.399999999,7.199999999,7.099999998,7.299999997,7.599999998,7.5,-999,-999
1984,2,16,-999,7.899999999,7.899999999,7.899999999,7.699999999,7.5,7.299999997,7.899999999,7.199999999,-999,-999
1984,2,19,-999,7.899999999,7.599999998,7.399999999,7.399999999,7.299999997,7.199999999,7.5,7.199999999,-999,-999
1984,2,20,-999,7.899999999,7.799999997,7.699999999,7.599999998,7.599999998,7.599999998,7.599999998,7.399999999,-999,-999
1984,2,23,-999,7.899999999,7.799999997,7.5,7.199999999,7.199999999,7.099999998,7.599999998,7,-999,-999
1984,2,25,-999,7.799999997,7.599999998,7.399999999,7.299999997,7.199999999,7.099999998,7.5,7.099999998,-999,-999
1984,2,27,-999,7.899999999,7.699999999,7.5,7.5,7.599999998,7.699999999,7.699999999,7.799999997,-999,-999
1984,2,30,-999,7.899999999,7.899999999,7.799999997,7.699999999,7.699999999,7.799999997,7.799999997,8,-999,-999
1984,2,31,-999,7.799999997,7.599999998,7.5,7.299999997,7.099999998,7,7.5,7.099999998,-999,-999
1984,2,35,-999,7.899999999,7.699999999,7.599999998,7.399999999,7.299999997,7.299999997,7.599999998,7.299999997,-999,-999
1984,2,36,-999,7.799999997,7.699999999,7.699999999,7.599999998,7.599999998,7.5,7.699999999,7.5,-999,-999
1984,2,39,-999,7.899999999,7.799999997,7.699999999,7.599999998,7.5,7.399999999,7.699999999,7.399999999,-999,-999
1984,2,40,-999,7.899999999,7.699999999,7.5,7.299999997,7.199999999,7.099999998,7.599999998,7.099999998,-999,-999
1984,2,41,-999,7.899999999,7.899999999,7.799999997,7.799999997,7.799999997,7.799999997,7.799999997,7.799999997,-999,-999
1984,2,43,-999,7.799999997,7.5,7.299999997,7.199999999,7,6.899999999,7.5,6.899999999,-999,-999
1984,2,60,-999,7.899999999,7.699999999,7.5,7.399999999,7.299999997,7.099999998,7.599999998,7.099999998,-999,-999
1984,2,61,-999,7.799999997,7.599999998,7.599999998,7.599999998,7.5,7.5,7.599999998,7.599999998,-999,-999
1984,2,62,-999,7.899999999,7.699999999,7.5,7.399999999,7.299999997,7.099999998,7.599999998,7.099999998,-999,-999
1984,2,65,-999,7.899999999,7.599999998,7.5,7.399999999,7.399999999,7.5,7.599999998,7.5,-999,-999
1984,2,66,-999,7.899999999,7.699999999,7.599999998,7.5,7.699999999,7.799999997,7.699999999,7.599999998,-999,-999
1984,2,68,-999,7.899999999,7.699999999,7.399999999,7.399999999,7.5,7.599999998,7.599999998,7.699999999,-999,-999
1984,2,70,-999,7.899999999,7.699999999,7.5,7.399999999,7.199999999,7,7.599999998,6.899999999,-999,-999
1984,2,72,-999,7.899999999,7.799999997,7.599999998,7.399999999,7.299999997,7.099999998,7.699999999,7,-999,-999
1984,2,74,-999,7.899999999,7.699999999,7.599999998,7.399999999,7.299999997,7.399999999,7.699999999,7.399999999,-999,-999
1984,2,75,-999,7.899999999,7.599999998,7.399999999,7.199999999,7,6.799999997,7.5,6.799999997,-999,-999
1984,2,82,-999,7.799999997,7.699999999,7.5,7.299999997,7.099999998,7,7.599999998,7,-999,-999
1984,2,84,-999,7.899999999,7.599999998,7.299999997,7.199999999,7,6.799999997,7.5,-999,-999,-999
1984,2,86,-999,-999,7.5,7.399999999,7.099999998,6.899999999,6.799999997,7.5,6.699999999,-999,-999
1984,2,94,-999,7.899999999,7.599999998,7.399999999,7.399999999,7.399999999,7.5,7.599999998,7.5,-999,-999
1984,2,95,-999,7.799999997,7.599999998,7.399999999,7.299999997,7.199999999,7.099999998,7.5,7,-999,-999
1984,2,98,-999,7.899999999,7.699999999,7.5,7.399999999,7.299999997,7.299999997,7.5,7.099999998,-999,-999
1984,3,5,-999,7.5,7.199999999,6.899999999,6.699999999,6.799999997,6.599999998,7.399999999,6.699999999,-999,-999
1984,3,13,-999,7.5,7.5,7.399999999,7.399999999,7.299999997,7.399999999,-999,-999,-999,-999
1984,3,15,-999,7.5,7.299999997,7,6.899999999,7.099999998,7.5,7.399999999,7.399999999,-999,-999
1984,3,19,-999,7.5,7.299999997,7.099999998,7,6.899999999,6.799999997,7.399999999,6.899999999,-999,-999
1984,3,25,-999,7.399999999,7.199999999,6.899999999,6.799999997,6.699999999,6.599999998,7.299999997,6.599999998,-999,-999
1984,3,30,-999,7.5,7.299999997,7.199999999,7.299999997,7.399999999,7.599999998,7.5,7.5,-999,-999
1984,3,31,-999,7.399999999,7,6.599999998,6.699999999,6.799999997,6.799999997,7.199999999,6.799999997,-999,-999
1984,3,33,-999,7.5,7.299999997,7.099999998,7.099999998,7.199999999,7.399999999,7.399999999,7.299999997,-999,-999
1984,3,40,-999,7.5,7.199999999,7,6.899999999,6.799999997,6.899999999,7.399999999,6.799999997,-999,-999
1984,3,42,-999,7.5,7.599999998,7,6.5,6.5,7,7.5,7,-999,-999
1984,3,43,-999,7.399999999,7.199999999,7.199999999,7,6.799999997,6.599999998,7.399999999,6.699999999,-999,-999
1984,3,55,-999,7.5,6.899999999,6.599999998,6.5,6.5,6.599999998,7.199999999,6.599999998,-999,-999
1984,3,60,-999,7.5,7.199999999,7,7,6.899999999,6.899999999,7.399999999,6.899999999,-999,-999
1984,3,61,-999,7.5,6.699999999,6.199999999,6,5.799999997,5.699999999,7,5.799999997,-999,-999
1984,3,62,-999,7.5,7.399999999,7.199999999,6.899999999,6.799999997,6.5,7.5,6.699999999,-999,-999
1984,3,65,-999,-999,6.899999999,6.699999999,6.599999998,6.699999999,6.799999997,7.199999999,6.699999999,-999,-999
1984,3,66,-999,7.5,6.899999999,6.699999999,6.799999997,7.199999999,7.5,7.299999997,7.199999999,-999,-999
1984,3,67,-999,7.5,7.299999997,7.099999998,7.099999998,7.299999997,7.5,7.5,7.399999999,-999,-999
1984,3,68,-999,7.5,7.299999997,7,6.799999997,6.699999999,6.699999999,7.399999999,6.799999997,-999,-999
1984,3,69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1984,3,70,-999,7.5,7.299999997,7.299999997,7.299999997,7.099999998,6.899999999,7.5,7,-999,-999
1984,3,80,-999,7.5,6.899999999,6.699999999,6.599999998,6.699999999,6.799999997,7.199999999,6.799999997,-999,-999
1984,3,82,-999,7.5,7,6.799999997,6.699999999,6.699999999,6.599999998,7.299999997,6.599999998,-999,-999
1984,3,86,-999,7.5,7.399999999,7.099999998,7,6.799999997,6.5,7.5,6.699999999,-999,-999
1984,3,87,-999,7.5,7.299999997,7.299999997,7.299999997,7.399999999,7.5,7.5,7.5,-999,-999
1984,3,95,-999,7.399999999,7.299999997,7.099999998,7,6.899999999,6.799999997,7.399999999,6.799999997,-999,-999
1984,3,98,-999,7.5,7.299999997,7.199999999,7.099999998,7.099999998,7.199999999,7.399999999,7.099999998,-999,-999
1984,4,5,-999,7.399999999,7.299999997,7.199999999,7,6.799999997,6.799999997,7.5,7,-999,-999
1984,4,9,-999,7.5,7.399999999,7.399999999,7.299999997,7.199999999,7.099999998,7.5,7.299999997,-999,-999
1984,4,12,-999,7.5,7.599999998,7.799999997,7.899999999,7.799999997,7.699999999,7.599999998,7.799999997,-999,-999
1984,4,19,-999,7.5,7.5,7.399999999,7.399999999,7.299999997,7.199999999,7.599999998,7.299999997,-999,-999
1984,4,20,-999,7.5,7.5,7.399999999,7.399999999,7.299999997,7.299999997,7.599999998,7.399999999,-999,-999
1984,4,21,-999,7.399999999,7.399999999,7.5,7.599999998,8,8.099999998,-999,-999,-999,-999
1984,4,23,-999,7.5,7.299999997,7,6.899999999,6.699999999,6.599999998,7.5,6.799999997,-999,-999
1984,4,27,-999,7.5,7.699999999,7.899999999,7.799999997,7.699999999,7.599999998,7.699999999,7.799999997,-999,-999
1984,4,30,-999,7.5,7.299999997,7.5,7.699999999,7.799999997,7.799999997,7.599999998,7.699999999,-999,-999
1984,4,31,-999,7.399999999,7.299999997,7.399999999,7.399999999,7.5,7.5,7.5,7.399999999,-999,-999
1984,4,35,-999,7.5,7.299999997,7.199999999,7.099999998,7.199999999,7.299999997,7.5,7.199999999,-999,-999
1984,4,40,-999,7.5,7.399999999,7.299999997,7.199999999,7.099999998,7,7.599999998,7.199999999,-999,-999
1984,4,43,-999,7.399999999,7.299999997,7.199999999,7.099999998,7.099999998,7,7.5,7.099999998,-999,-999
1984,4,51,-999,7.5,7.399999999,7.299999997,7.199999999,7.099999998,7.099999998,7.5,7.199999999,-999,-999
1984,4,53,-999,7.399999999,7.199999999,7,6.899999999,6.799999997,6.699999999,7.399999999,6.899999999,-999,-999
1984,4,55,-999,7.5,7.299999997,7.199999999,7.199999999,7.199999999,7.199999999,7.5,7.199999999,-999,-999
1984,4,60,-999,7.5,7.299999997,7.099999998,6.899999999,6.799999997,6.799999997,7.5,6.899999999,-999,-999
1984,4,61,-999,7.299999997,7.5,7.5,7.599999998,7.699999999,7.699999999,7.5,7.599999998,-999,-999
1984,4,62,-999,7.5,7.399999999,7.199999999,7.199999999,7.099999998,6.699999999,7.599999998,7,-999,-999
1984,4,66,-999,7.5,7.5,7.5,7.899999999,8.099999998,7.799999997,7.599999998,7.799999997,-999,-999
1984,4,67,-999,7.399999999,7.199999999,7.199999999,7.299999997,7.5,7.399999999,7.5,7.399999999,-999,-999
1984,4,68,-999,7.5,7.399999999,7.299999997,7.199999999,7.099999998,7.099999998,7.599999998,7.199999999,-999,-999
1984,4,70,-999,7.399999999,7.5,7.799999997,7.699999999,7.5,7.299999997,7.5,7.599999998,-999,-999
1984,4,72,-999,7.5,7.399999999,7.199999999,7,6.799999997,6.799999997,7.599999998,7,-999,-999
